6.706749534618385716e-03,1.623956644448448089e-02
1.749684741488020251e-02,2.252597129646310634e-02
4.451900558457935753e-02,2.702966432474630115e-02
5.343256470305651068e-02,3.425433855761725321e-02
4.358073620368702050e-02,3.153335735302949250e-02
2.378325226685882449e-02,4.410616705698673645e-02
9.427730739206149901e-03,4.138518585239897574e-02
-4.083348345643429342e-03,8.170449768810430016e-03
9.427730739206149901e-03,-2.954797934306130705e-02
3.194619588062211357e-02,-7.092565904041313318e-02
2.922521467603434939e-02,-7.449108268780400832e-02
2.828694529514202277e-02,-6.013556116015132680e-02
1.927955923857563314e-02,-4.484177025160631519e-02
2.203056506335193936e-03,-3.949363478052002330e-02
-4.536720110490603114e-02,-5.018990572269262096e-02
-7.145108989371286301e-02,-7.092565904041313318e-02
-6.600912748453732770e-02,-1.059231069476971182e-01
-5.972272263255871266e-02,-1.535871914970275698e-01
-3.908079625292740222e-02,-2.065994115174443202e-01
-1.750060049240377558e-02,-2.901053864168618435e-01
8.223743469645108939e-02,-3.197546988530595158e-01
-7.679922536479914796e-02,-3.872162673392182120e-01
-1.253077523569327001e-01,-5.103172101122921411e-01
-9.115474689245182949e-02,-7.169241277847836491e-01
-9.659670930162733704e-02,-8.319559538821833522e-01
-1.846063772293280725e-01,-9.371359514802137802e-01
-3.041418963550111543e-01,-9.856444784723472630e-01
-4.389712063892393101e-01,-1.000000000000000000e+00
-4.272428391280851390e-01,-9.209038911907764247e-01
-4.030354891010629603e-01,-8.193831441782262193e-01
-3.337912087912088266e-01,-6.621291959406714334e-01
-2.187593826938089292e-01,-5.588257371044256239e-01
-4.083348345643429342e-03,-3.782088812826518431e-01
1.190175944274305120e-01,-2.182339518405092271e-01
1.073830541043656051e-01,7.375547949318442265e-02
1.749684741488020251e-02,3.343128865669849903e-01
-1.154559238575632030e-01,4.610730799255389201e-01
-4.893262475229688546e-02,5.437346123821533705e-01
9.030655137212513506e-02,5.598728457335014896e-01
2.403358253768090036e-01,6.102579114874197019e-01
3.229973578334234818e-01,6.739664024500090500e-01
3.796688284393202606e-01,8.052302888368464417e-01
4.164489881702996277e-01,8.366623130967394406e-01
4.587649372485438359e-01,8.178030985408035747e-01
5.018315018315018250e-01,7.548452230829281184e-01
5.387054885005704286e-01,6.721836906263135569e-01
5.566264336756140407e-01,5.401691887347626064e-01
5.404882003242659216e-01,4.430583078124062379e-01
5.665720891130727743e-01,3.083228247162673741e-01
6.213670209571848790e-01,2.247230228787606143e-01
7.579790428151085280e-01,1.546343001261034078e-01
8.244085149822856229e-01,1.707725334774515269e-01
7.974801837506756419e-01,1.779972077103224581e-01
6.078559418723352703e-01,1.986391340899537894e-01
4.551056866630636688e-01,2.031428271182369738e-01
2.251358614063532493e-01,2.076465201465201860e-01
6.788191316879840786e-02,2.265057347024560519e-01
-1.568336035549150465e-01,3.307474629195941151e-01
-2.870653936227707259e-01,3.963324926439680818e-01
-4.811933285293941709e-01,4.026188974959467037e-01
-5.701412658379871878e-01,3.091672671590704469e-01
-5.314845673452232022e-01,2.265057347024560519e-01
-4.218947036569988263e-01,1.088467543385576303e-01
-3.670997718128865550e-01,1.089143097339819247e-02
-3.176529754398607075e-01,-1.310687263556116200e-01
-2.591987930102684357e-01,-2.101648351648351676e-01
-2.151939590464180818e-01,-3.008954842971236499e-01
-2.484086951300066293e-01,-3.728607458115655304e-01
-2.933517984747492924e-01,-4.977444004083348972e-01
-2.529123881582898137e-01,-6.522773674413019362e-01
-2.124729778418303350e-01,-7.492944214255691238e-01
-1.720335675253708285e-01,-8.454670329670329609e-01
-1.496089293220440875e-01,-8.778373266078184356e-01
-9.659670930162733704e-02,-8.696743829940551951e-01
-7.145108989371286301e-02,-8.301732420584880812e-01
-2.922896775355792245e-02,-7.610227886867232394e-01
-7.648771993034289736e-03,-7.151414159610881560e-01
-1.665615804960067503e-02,-6.397045577373446923e-01
9.124482075301747208e-02,-5.516010628715547481e-01
1.550471386536960428e-01,-4.599321443583739843e-01
1.711853720050441618e-01,-2.523869573049901116e-01
1.415360595688464618e-01,-8.884660421545667597e-02
4.179802437999160375e-02,1.762144958866270483e-01
2.472152164775115804e-02,3.397548489761604840e-01
-5.866060169338859973e-03,5.005742208611061450e-01
-6.150543445625414329e-02,5.221544166216297578e-01
-9.303128565423648966e-02,4.960705278328229051e-01
-9.387572809703959020e-02,5.158680117696511358e-01
-9.837942112532276073e-02,5.625938269380893475e-01
-6.338197321803880346e-02,6.236751636341800742e-01
-2.022158169699153629e-02,6.308998378670510609e-01
1.486969314838167480e-02,5.751666366420464804e-01
2.556596409055425859e-02,5.168062811505435006e-01
4.079595268119856274e-03,4.071225905242298881e-01
