1178644.92813, 3,  -0.335,  0.512,  9.041
1178644.93807, 3,  -0.330,  0.555,  9.529, 4,  -0.242, -0.322,  0.080
1178644.94802, 3,  -0.335,  0.421,  9.979, 4,  -0.299, -0.347,  0.058
1178644.95793, 3,  -0.560,  0.393, 10.467, 4,  -0.316, -0.340,  0.040
1178644.96798, 3,  -0.795,  0.383, 10.635, 4,  -0.284, -0.310,  0.048
1178644.97780, 3,  -0.915,  0.441, 10.779, 4,  -0.223, -0.256,  0.094
1178644.98795, 3,  -0.929,  0.421, 10.534, 4,  -0.143, -0.202,  0.145
1178644.99780, 3,  -0.958,  0.417, 10.199, 4,  -0.068, -0.189,  0.182
1178645.00773, 3,  -1.053,  0.364,  9.874, 4,  -0.029, -0.216,  0.210
1178645.01767, 3,  -1.025,  0.259,  9.797, 4,  -0.015, -0.271,  0.245
1178645.02746, 3,  -0.776,  0.292,  9.807, 4,  -0.009, -0.347,  0.281
1178645.03753, 3,  -0.445,  0.273,  9.931, 4,   0.000, -0.406,  0.305
1178645.04751, 3,  -0.115,  0.350,  9.754, 4,   0.007, -0.423,  0.314
1178645.05739, 3,   0.153,  0.254,  9.783, 4,   0.002, -0.398,  0.317
1178645.06723, 3,   0.589,  0.254,  9.811, 4,  -0.023, -0.346,  0.319
1178645.07715, 3,   0.967,  0.148,  9.898, 4,  -0.045, -0.274,  0.315
1178645.08729, 3,   1.302,  0.148,  9.974, 4,  -0.060, -0.200,  0.304
1178645.09723, 3,   1.432,  0.101, 10.027, 4,  -0.076, -0.127,  0.289
1178645.10706, 3,   1.753,  0.129, 10.123, 4,  -0.096, -0.038,  0.282
1178645.11707, 3,   2.040,  0.182, 10.089, 4,  -0.117,  0.053,  0.291
1178645.12687, 3,   2.471,  0.192, 10.185, 4,  -0.129,  0.159,  0.307
1178645.13688, 3,   2.878,  0.134, 10.276, 4,  -0.130,  0.248,  0.312
1178645.14697, 3,   3.395,  0.110, 10.367, 4,  -0.111,  0.244,  0.298
1178645.15673, 3,   3.903,  0.081, 10.410, 4,  -0.069,  0.160,  0.279
1178645.16687, 3,   4.372,  0.029, 10.424, 4,  -0.007,  0.046,  0.247
1178645.17649, 3,   4.673,  0.014, 10.372, 4,   0.058, -0.066,  0.192
1178645.18652, 3,   4.860, -0.215, 10.084, 4,   0.110, -0.159,  0.126
1178645.19637, 3,   4.932, -0.373,  9.821, 4,   0.142, -0.192,  0.065
1178645.20642, 3,   5.104, -0.450,  9.615, 4,   0.158, -0.149,  0.033
1178645.21634, 3,   5.152, -0.584,  9.347, 4,   0.154, -0.062,  0.020
1178645.22629, 3,   5.267, -0.546,  9.443, 4,   0.133,  0.070,  0.015
1178645.23624, 3,   5.229, -0.546,  9.342, 4,   0.131,  0.197,  0.012
