14832.06053, 3,   0.871,  0.871,  9.701
14832.06107, 3,   0.843,  0.843,  9.826
14832.06596, 3,   0.709,  0.699,  9.740
14832.07095, 3,   0.575,  0.709,  9.740
14832.07593, 3,   0.488,  0.690,  9.625
14832.08087, 3,   0.479,  0.757,  9.558
14832.08585, 3,   0.479,  0.680,  9.366
14832.09078, 3,   0.479,  0.699,  9.337
14832.09577, 3,   0.460,  0.824,  9.270
14832.10074, 3,   0.431,  0.824,  9.270
14832.10567, 3,   0.421,  0.900,  9.194
14832.11068, 3,   0.364,  1.015,  9.213
14832.11557, 3,   0.354,  0.996,  9.213
14832.12551, 3,   0.354,  0.986,  9.232
14832.13052, 3,   0.335,  0.977,  9.242
14832.13545, 3,   0.335,  0.967,  9.242
14832.14039, 3,   0.402,  0.948,  9.242
14832.14540, 3,   0.393,  0.843,  9.251
14832.15033, 3,   0.364,  0.843,  9.261
14832.15527, 3,   0.297,  0.910,  9.337
14832.16028, 3,   0.316,  0.795,  9.424
14832.16520, 3,   0.335,  0.804,  9.424
14832.17039, 3,   0.421,  0.785,  9.309
14832.17512, 3,   0.412,  0.728,  9.299
14832.18035, 3,   0.402,  0.651,  9.299
14832.18526, 3,   0.259,  0.766,  9.299
14832.19004, 3,   0.249,  0.766,  9.290
14832.19493, 3,   0.230,  0.939,  9.213
14832.19998, 3,   0.211,  0.929,  9.203
14832.20483, 3,   0.192,  0.929,  9.127
14832.21014, 3,   0.124,  0.948,  9.328
14832.21479, 3,   0.067,  1.053,  9.328
14832.21974, 3,   0.144,  0.958,  9.242
14832.22473, 3,   0.249,  0.900,  9.213
14832.22971, 3,   0.306,  0.900,  9.222
14832.23460, 3,   0.469,  0.881,  9.222
14832.23964, 3,   0.488,  0.881,  9.280
14832.24458, 3,   0.498,  0.881,  9.347
14832.24949, 3,   0.594,  0.958,  9.491
14832.25444, 3,   0.680,  0.977,  9.481
14832.25946, 3,   0.613,  0.977,  9.481
14832.26438, 3,   0.594,  0.977,  9.538
14832.26932, 3,   0.565,  0.967,  9.538
