-4.628332883441798606e-01,-1.225406244494499503e-01
-4.622397339666596272e-01,-1.657513831329236742e-01
-4.560667684404490774e-01,-1.953103911334317655e-01
-4.430085721350037753e-01,-1.912742213662941004e-01
-4.446705243920603956e-01,-1.935297280008710374e-01
-4.571351663199855198e-01,-2.140667094630714362e-01
-4.554732140629288439e-01,-2.441005609655957642e-01
-4.583222750750260421e-01,-2.595329747811221388e-01
-4.884748374530543669e-01,-2.549032506364641848e-01
-5.003459250034593131e-01,-2.544284071344480314e-01
-5.043820947705969227e-01,-2.776957387332415483e-01
-4.815896066738196146e-01,-2.901603806611666725e-01
-4.452640787695806290e-01,-2.998946724524986229e-01
-4.167734686486089801e-01,-3.038121313441322635e-01
-3.610980680372102292e-01,-3.168703276495776211e-01
-2.872599034736919021e-01,-3.390692613688346957e-01
-2.383510227660238789e-01,-3.486848422846626216e-01
-1.741284391183335611e-01,-3.345582480996808217e-01
-9.340504377558050964e-02,-3.158019297700411232e-01
-1.600555294694078548e-02,-3.054740836011889393e-01
4.821703070074952191e-02,-3.158019297700411232e-01
9.249618726375967437e-02,-3.260110650633893936e-01
1.192061342521706230e-01,-3.254175106858691047e-01
1.044859856896685896e-01,-3.447673833930290366e-01
9.308974164127990780e-02,-3.584191340759946276e-01
1.186125798746503757e-01,-3.794309590402112353e-01
1.414050679714277392e-01,-3.743263913935371834e-01
1.840222722773811881e-01,-3.476164444051262348e-01
2.107322192657921089e-01,-3.021501790870755877e-01
2.198729566796038537e-01,-2.691485556969500648e-01
2.465829036680148023e-01,-2.265313513909965604e-01
3.261191902557273870e-01,-1.963787890129682079e-01
4.204943362814460572e-01,-1.657513831329236742e-01
5.097649146604905646e-01,-1.407033884015694014e-01
5.552311799785412116e-01,-8.668994004722728464e-02
5.779049571998144952e-01,-4.063012035165639024e-02
5.619976998822719949e-01,-1.392017336324545378e-02
5.517885645889238910e-01,-2.068669326697622490e-02
5.069158536483934219e-01,-2.875903280125153422e-02
4.375887023540290799e-01,-1.273306460820496609e-02
3.693299489392010693e-01,4.242590588873988711e-03
3.573401505132921541e-01,6.023253721434720237e-03
3.994825113172294495e-01,3.498870734442258157e-02
4.443552222577598632e-01,6.051154557779304943e-02
4.682161082340736691e-01,8.947699920078092117e-02
4.938576573429480643e-01,1.116759329200380096e-01
5.136823735521242051e-01,1.293638533701412519e-01
5.069158536483934219e-01,1.269896358600603181e-01
4.751013390133084213e-01,1.434904475551230518e-01
4.563450206836687784e-01,1.542931372259915002e-01
4.488662355269137372e-01,1.656893812743801542e-01
4.620431427078630637e-01,1.758985165677283413e-01
4.977751162345817049e-01,1.980974502869854437e-01
5.438349359301525299e-01,2.185157208736817902e-01
5.836030792240088916e-01,2.458192222396129445e-01
6.137556416020372163e-01,2.470063309946534114e-01
6.200473180037517906e-01,2.413082089704591260e-01
6.012909996741121477e-01,2.310990736771109666e-01
5.660338696494097155e-01,2.162602142391048810e-01
5.091713602829703866e-01,1.975038959094651825e-01
4.500533442819542040e-01,1.754236730657121324e-01
3.727725643288185564e-01,1.491885695793173927e-01
2.869446013393913142e-01,1.247341292254833672e-01
2.129877259003690460e-01,1.139314395546149328e-01
1.402179592163872446e-01,1.059778108958436688e-01
1.010433703000511857e-01,1.253276836030036145e-01
7.943799095831431678e-02,1.440840019326433130e-01
7.825088220327382216e-02,1.907373760057344270e-01
6.744819253240540158e-02,2.117492009699510347e-01
8.964712625166250393e-02,2.419017633479793594e-01
1.328578849351362279e-01,2.737162779830643600e-01
1.453225268630613243e-01,3.026817316060522733e-01
9.083423500670299855e-02,3.055307926181494160e-01
-1.149453967778693748e-02,2.975771639593781659e-01
-1.370906459610704009e-01,2.743098323605846489e-01
-2.718274896581656108e-01,2.521108986413275188e-01
-3.884015694031414112e-01,2.475998853721737003e-01
-4.650887949787568254e-01,2.635071426897162006e-01
-4.872877286980139000e-01,2.867744742885097731e-01
-4.992775271239228152e-01,2.861809199109894841e-01
-5.208829064656597119e-01,2.560283575329611039e-01
-5.526974211007447124e-01,2.259945060304368591e-01
-6.226181267726292878e-01,1.907373760057344270e-01
-7.135506574087305820e-01,1.548866916035117336e-01
-8.004470182776942666e-01,1.008732432491695891e-01
-8.703677239495789530e-01,5.766248456569587899e-02
-9.113229759984756706e-01,2.869703094270800725e-02
-9.516846736698522102e-01,7.091651600971156551e-03
-9.943018779758057146e-01,9.940712613068324391e-03
-1.000000000000000000e+00,8.753603858027838441e-03
-9.465801060231781028e-01,2.580638331817307687e-03
-8.607521430337509161e-01,-8.222051339051118096e-03
-7.777732410564209831e-01,-2.068669326697622490e-02
-7.117699942761699372e-01,-1.930374937336539658e-03
-6.663037289581192901e-01,-1.000271447161184789e-02
-6.391189384676920771e-01,-2.816547842373129037e-02
-6.311653098089208269e-01,-3.552555270498231055e-02
-6.334208164434977917e-01,-3.386360044792562779e-02
-6.316401533109371469e-01,-4.514113362081024344e-02
-5.930591187721212521e-01,-5.938643868129608178e-02
-5.293113786264471710e-01,-6.223549969339325222e-02
-4.304252193315745711e-01,-5.653737766919891133e-02
-3.366436276833761343e-01,-4.692179675337097150e-02
-2.599564021077607201e-01,-3.778105933955923368e-02
-1.900356964358760892e-01,-3.433844394994182286e-02
-1.366158024590541920e-01,-2.875903280125153422e-02
-1.046825769484651253e-01,-2.068669326697622490e-02
-7.001900130128291266e-02,-3.148938293784465242e-02
-4.105354767829504786e-02,-4.003656597413614987e-02
-9.832587420730256461e-03,-5.428187103462198126e-02
3.682078665236086096e-02,-4.181722910669687793e-02
9.083423500670299855e-02,-4.692179675337097150e-02
1.652659539477414896e-01,-4.347918136375356069e-02
2.471764580455350357e-01,-3.671266146002279823e-02
3.005963520223569607e-01,-2.638481529117055885e-02
3.283746968903043517e-01,-2.021184976496002983e-02
3.244572379986707666e-01,-1.558212562030213133e-02
3.016647499018934031e-01,-2.816547842373129037e-02
2.818400336927172622e-01,-4.514113362081024344e-02
2.692566808892880581e-01,-5.772448642423939902e-02
2.908620602310250103e-01,-5.143281002252482470e-02
3.118738851952415625e-01,-4.003656597413614987e-02
3.409580496937335004e-01,-2.246735639953695643e-02
3.709919011962578006e-01,-5.372990326953951123e-03
3.789455298550290507e-01,8.278760356011643368e-03
3.573401505132921541e-01,1.848789564935982357e-02
3.385838321836525111e-01,2.929058532022825109e-02
3.153165005848589941e-01,3.558226172194282194e-02
3.102119329381848867e-01,2.359246329603391715e-02
2.846890947048144604e-01,9.940712613068324391e-03
2.647456676201342396e-01,8.278760356011643368e-03
2.505003625596484151e-01,1.623238901478290044e-02
2.448022405354540743e-01,2.074340228393675017e-02
2.431402882783974262e-01,3.605710522395901702e-02
2.374421662542030853e-01,5.481342355359870855e-02
2.180922935470431256e-01,5.991799120027280212e-02
2.033721449845410922e-01,5.884959332073636668e-02
1.652659539477414896e-01,5.540697793111894892e-02
1.391495613368508022e-01,5.196436254150153811e-02
