-4.867848436758667741e-02,1.587045792909379249e-01
-5.922893182599021922e-02,1.573343913093270818e-01
-6.772409731197749638e-02,1.632261996302537543e-01
-6.183228899105083776e-02,1.678848387677306653e-01
-5.785874384437936918e-02,1.684329139603749914e-01
-3.949822489079397175e-02,1.540459401534610695e-01
-2.839970223974608993e-02,1.559642033277162387e-01
-3.620977373492794554e-02,1.455507746674737923e-01
-4.278667604666001184e-02,1.521276769792058448e-01
-5.388519869770790061e-02,1.613079364559985573e-01
-6.772409731197749638e-02,1.711732899235967054e-01
-7.361590563290414113e-02,1.763800042537179147e-01
-6.114719500024540927e-02,1.803535494003893902e-01
-5.854383783518479073e-02,1.921371660422426797e-01
-6.443564615611145630e-02,2.025505947024851539e-01
-6.375055216530603475e-02,2.209111136560705790e-01
-6.964236048623269337e-02,2.144712301424995526e-01
-8.348125910050227527e-02,2.340649182795347116e-01
-1.175989398426124516e-01,2.491369860772540690e-01
-1.392479099520638752e-01,2.453004597287437027e-01
-1.615819740523207482e-01,2.453004597287437027e-01
-1.870674705102825519e-01,2.472187229029988442e-01
-1.858343013268327903e-01,2.366682754445953163e-01
-1.877525645010879873e-01,2.269399407751583053e-01
-2.048799142712236232e-01,2.131010421608887095e-01
-2.533845688202477353e-01,1.867934329139603888e-01
-2.980526970207614812e-01,1.599377484743877142e-01
-3.668361336976261322e-01,1.180099962370956962e-01
-4.397301343193233403e-01,6.813515370646074099e-02
-5.355062742339218307e-01,1.949348035927555428e-02
-6.378593164602522902e-01,-2.311936586882189920e-02
-7.080129411187279231e-01,-7.093892642704056894e-02
-7.795367537588141493e-01,-1.017681560132847191e-01
-7.795367537588141493e-01,-1.483545473880536203e-01
-7.632315167776451137e-01,-1.878159612584461291e-01
-7.041764147702174181e-01,-2.212485480097508561e-01
-6.305973201577147469e-01,-2.494744204309343738e-01
-5.656504098293604343e-01,-2.822219131914336931e-01
-5.348211802431164230e-01,-2.881137215123603657e-01
-5.413980825548484477e-01,-3.151064247500941495e-01
-5.256409207663236272e-01,-3.629259853083127152e-01
-4.961818791616903757e-01,-4.278728956366671943e-01
-4.541171081262373455e-01,-4.765145689838523047e-01
-3.964321941004205208e-01,-5.111803249186068765e-01
-3.235381934787232572e-01,-5.250192235328764445e-01
-1.924112036385648705e-01,-5.518749079724490914e-01
-6.964236048623269337e-02,-5.617402614400471839e-01
