1174994.51406, 3,   0.302,  1.441,  9.519
1174994.52399, 3,   0.819,  1.805,  9.984
1174994.53395, 3,   1.116,  1.901, 10.630, 4,  -0.469, -0.260, -0.033
1174994.54384, 3,   1.135,  1.700, 11.420, 4,  -0.499, -0.312, -0.081
1174994.55377, 3,   1.092,  1.561, 11.756, 4,  -0.489, -0.378, -0.172
1174994.56390, 3,   0.752,  1.365, 11.808, 4,  -0.412, -0.363, -0.242
1174994.57378, 3,   0.412,  1.283, 11.789, 4,  -0.329, -0.277, -0.275
1174994.58357, 3,   0.129,  1.144, 11.770, 4,  -0.244, -0.163, -0.250
1174994.59352, 3,   0.101,  1.001, 11.617, 4,  -0.162, -0.072, -0.193
1174994.60346, 3,   0.115,  0.982, 11.535, 4,  -0.087, -0.016, -0.125
1174994.61335, 3,   0.311,  1.006, 11.301, 4,  -0.015, -0.019, -0.060
1174994.62337, 3,   0.809,  1.034, 10.942, 4,   0.051, -0.077, -0.017
1174994.63321, 3,   1.475,  1.207, 10.520, 4,   0.088, -0.137, -0.011
1174994.64323, 3,   2.021,  1.240, 10.415, 4,   0.070, -0.169, -0.054
1174994.65308, 3,   2.423,  1.346, 10.501, 4,   0.016, -0.187, -0.133
1174994.66336, 3,   2.749,  1.116, 10.788, 4,  -0.027, -0.200, -0.228
1174994.67306, 3,   3.060,  0.838, 10.884, 4,  -0.029, -0.197, -0.328
1174994.68291, 3,   3.146,  0.512, 11.013, 4,   0.006, -0.169, -0.418
1174994.69294, 3,   3.141,  0.211, 11.028, 4,   0.067, -0.152, -0.495
1174994.70276, 3,   3.103, -0.053, 10.946, 4,   0.142, -0.172, -0.554
1174994.71270, 3,   3.089, -0.340, 10.693, 4,   0.228, -0.229, -0.592
1174994.72273, 3,   2.978, -0.603, 10.381, 4,   0.294, -0.280, -0.618
1174994.73258, 3,   2.911, -0.766, 10.142, 4,   0.328, -0.306, -0.624
1174994.74250, 3,   2.974, -0.900,  9.984, 4,   0.336, -0.299, -0.610
1174994.75232, 3,   3.199, -1.049,  9.831, 4,   0.323, -0.277, -0.589
1174994.76234, 3,   3.414, -1.221,  9.677, 4,   0.315, -0.249, -0.588
1174994.77221, 3,   3.596, -1.274,  9.706, 4,   0.300, -0.219, -0.601
1174994.78225, 3,   3.749, -1.365,  9.634, 4,   0.281, -0.211, -0.629
1174994.79220, 3,   3.874, -1.523,  9.610, 4,   0.275, -0.238, -0.669
1174994.80213, 3,   3.792, -1.585,  9.543, 4,   0.283, -0.311, -0.729
1174994.81211, 3,   3.500, -1.733,  9.294, 4,   0.297, -0.412, -0.798
1174994.82198, 3,   3.069, -1.748,  9.122, 4,   0.307, -0.499, -0.868
1174994.83354, 3,   2.686, -1.815,  9.002, 4,   0.298, -0.575, -0.923
1174994.84201, 3,   2.279, -2.011,  8.681, 4,   0.290, -0.634, -0.958
1174994.85195, 3,   1.686, -2.088,  8.581, 4,   0.274, -0.668, -0.977
1174994.86180, 3,   1.235, -2.212,  8.528, 4,   0.249, -0.700, -0.972
1174994.87167, 3,   0.905, -2.318,  8.408, 4,   0.229, -0.765, -0.937
1174994.88159, 3,   0.680, -2.270,  8.317, 4,   0.202, -0.826, -0.900
1174994.89167, 3,   0.455, -2.265,  8.361, 4,   0.164, -0.859, -0.859
1174994.90157, 3,   0.445, -2.169,  8.480, 4,   0.133, -0.867, -0.805
1174994.91142, 3,   0.479, -2.121,  8.442, 4,   0.114, -0.890, -0.753
1174994.92256, 3,   0.503, -2.097,  8.595, 4,   0.104, -0.941, -0.732
1174994.93128, 3,   0.168, -2.121,  8.701, 4,   0.108, -1.042, -0.751
1174994.94144, 3,  -0.287, -2.121,  8.610, 4,   0.130, -1.169, -0.788
