1218475.48562, 3,  -0.499,  1.401,  9.064
1218475.50823, 3,  -0.499,  1.401,  9.064, 5,   9.821,  2.904, -4.750
1218475.52749, 3,  -0.499,  1.401,  9.064
1218475.54677, 3,  -0.499,  1.401,  9.064, 4,   0.071, -0.285,  0.048
1218475.56621, 3,  -1.218,  1.255,  8.911, 4,   0.071, -0.285,  0.048, 5,   9.744,  2.641, -5.028
1218475.58568, 3,  -1.257,  1.377,  9.245, 4,   0.071, -0.285,  0.048, 5,   9.631,  2.415, -5.144
1218475.60515, 3,  -1.076,  1.554,  9.446, 4,  -0.069,  0.065,  0.250, 5,   9.521,  2.379, -5.283
1218475.62462, 3,  -1.406,  1.656,  9.697, 4,  -0.096, -0.015,  0.313, 5,   9.436,  2.391, -5.444
1218475.64409, 3,  -1.638,  1.883,  9.798, 4,  -0.107,  0.017,  0.315, 5,   9.286,  2.367, -5.513
1218475.66356, 3,  -1.747,  2.282,  9.827, 4,  -0.108,  0.099,  0.349, 5,   9.137,  2.391, -5.513
1218475.68303, 3,  -1.360,  2.868, 10.162, 4,  -0.127,  0.201,  0.437, 5,   9.038,  2.379, -5.467
1218475.70250, 3,  -0.453,  3.167, 11.109, 4,  -0.180,  0.208,  0.546, 5,   8.971,  2.428, -5.536
1218475.72194, 3,   0.913,  4.031, 12.528, 4,  -0.239,  0.140,  0.632, 5,   8.904,  2.428, -5.536
1218475.74141, 3,   4.335,  5.281, 13.594, 4,  -0.225,  0.022,  0.760, 5,   8.949,  2.428, -5.606
1218475.76088, 3,   8.334,  6.148, 12.909, 4,  -0.082, -0.114,  0.969, 5,   8.949,  2.428, -5.490
1218475.78035, 3,   9.903,  5.937, 11.833, 4,   0.109,  0.087,  0.941, 5,   8.907,  2.379, -5.467
1218475.79982, 3,  10.159,  4.276, 12.643, 4,   0.135,  0.708,  0.465, 5,   8.946,  2.367, -5.374
1218475.81929, 3,  10.232,  2.008, 13.541, 4,   0.033,  1.052, -0.204, 5,   9.033,  2.354, -5.305
1218475.83876, 3,   9.741, -0.220, 12.455, 4,   0.176,  0.681, -0.810, 5,   9.039,  2.330, -5.258
1218475.85823, 3,   8.051, -2.264, 10.751, 4,   0.650, -0.044, -1.359, 5,   9.088,  2.293, -5.144
1218475.87770, 3,   6.647, -4.248,  9.767, 4,   1.072, -0.646, -1.858, 5,   9.091,  2.255, -5.051
