-1.558880258922008821e-01,3.444414923900253334e-02
-7.788708046801942619e-02,7.559425430530299084e-02
3.031223151160950067e-03,1.175120852123926335e-01
3.972851834088411693e-02,1.285673373197569191e-01
5.738621267903542406e-02,1.196617175666023630e-01
4.479550889009275422e-02,9.171649696187592071e-02
1.101557189536849120e-02,5.716883412636248468e-02
-5.224503738566056016e-02,7.190917026951489099e-02
-1.498997643340452268e-01,8.219669653609000537e-02
-2.624483725937400980e-01,7.559425430530299084e-02
-3.389138663363432391e-01,6.975953791530516146e-02
-3.815994230842220669e-01,6.899181207451597631e-02
-4.212140764689440986e-01,7.712970598688136115e-02
-4.345725060986759813e-01,6.530672803872787646e-02
-4.433245806836726977e-01,5.425147593136357693e-02
-4.477773905602499549e-01,5.133411773636466224e-02
-4.889274956265504679e-01,3.444414923900253334e-02
-5.564873696159989835e-01,2.553852948584795987e-02
-6.447758413067555816e-01,1.755418074164041137e-02
-7.227767867309370375e-01,-5.324049313877378918e-03
-7.763640504180221447e-01,-5.938229986508729470e-03
-8.204315136793216556e-01,-2.144629197045031660e-02
-8.198173330066902409e-01,-4.556323473088192029e-03
-7.947894705969626994e-01,4.349296280066383170e-03
-7.476511039725066698e-01,1.525100321927284723e-02
-6.991308308346300127e-01,4.349296280066383170e-03
-6.632012614856960253e-01,-9.009133349665479629e-03
-6.028580103996659112e-01,-2.589910184702760507e-02
-5.300776006928509254e-01,-6.704920691332806604e-02
-4.588326426676142544e-01,-7.288392330332588154e-02
-4.146116342381571118e-01,-7.887218486148155072e-02
-3.697764451360684990e-01,-9.867951155384259432e-02
-2.962283095884644113e-01,-1.237073739635700942e-01
-1.786127107795608682e-01,-1.303098161943571087e-01
-8.894233257538373960e-02,-1.237073739635700942e-01
-2.429981678093413519e-02,-1.031323214304198654e-01
3.312607611009709546e-02,-7.948636553411290995e-02
9.700086606375749043e-02,-1.060496796254187801e-01
1.478243167240017308e-01,-1.200222899277820082e-01
1.918917799853011030e-01,-1.287743645127787384e-01
2.256717169800253331e-01,-1.582550367990835094e-01
2.580697474613291020e-01,-2.133777521677471811e-01
2.698927254094825590e-01,-2.626657511464130512e-01
2.551523892663301596e-01,-2.838549843521946392e-01
2.058643902876642895e-01,-3.309933509766507242e-01
1.786868955237270462e-01,-3.684583720071631374e-01
1.499739490782114604e-01,-3.839664339911046942e-01
1.272492641908515021e-01,-3.824309823095262684e-01
1.462888650424233605e-01,-4.140612869500407967e-01
