1220663.45573, 3,  -0.425, -0.146,  8.513
1220663.47456, 3,  -0.425, -0.146,  8.513, 5,   2.544, 12.543, -8.653
1220663.49381, 3,  -0.425, -0.146,  8.513
1220663.51328, 3,  -0.425, -0.146,  8.513, 4,  -0.035, -0.205,  0.086, 5,   2.406, 12.292, -9.000
1220663.53272, 3,  -5.262,  0.190,  9.008, 4,  -0.035, -0.205,  0.086, 5,   2.370, 12.064, -9.254
1220663.55219, 3,  -6.884,  0.470,  9.301, 4,  -0.035, -0.205,  0.086, 5,   2.359, 11.743, -9.439
1220663.57166, 3,  -7.039,  0.946, 10.516, 4,  -0.103, -0.657,  0.265, 5,   2.359, 11.424, -9.601
1220663.59113, 3,  -5.054,  1.406, 12.295, 4,  -0.196, -0.883,  0.724, 5,   2.406, 11.191, -9.763
1220663.61060, 3,  -1.767,  2.079, 13.312, 4,  -0.340, -0.810,  1.369, 5,   2.490, 10.968, -9.833
1220663.63004, 3,   2.109,  2.341, 14.277, 4,  -0.428, -0.374,  1.940, 5,   2.635, 10.777, -9.833
1220663.64951, 3,   4.343,  3.044, 16.219, 4,  -0.489,  0.160,  2.213, 5,   2.914, 10.617, -9.810
1220663.66898, 3,   7.226,  3.972, 17.315, 4,  -0.487,  0.343,  2.121, 5,   3.151, 10.391, -9.856
1220663.68845, 3,  11.581,  4.941, 16.181, 4,  -0.233,  0.232,  1.961, 5,   3.383, 10.258, -9.926
1220663.70841, 3,  14.773,  5.444, 13.983, 4,   0.212,  0.267,  1.807, 5,   3.595, 10.063, -9.949
1220663.72739, 3,  15.190,  3.614, 11.877, 4,   0.521,  0.730,  1.304
1220663.74686, 3,  13.839,  0.726, 10.128, 4,   0.598,  1.369,  0.340, 5,   3.831,  9.915,-10.040
1220663.76633, 3,  11.672, -2.005,  9.539, 4,   0.676,  1.358, -0.704, 5,   4.066,  9.792, -9.995
1220663.78580, 3,   9.233, -4.520,  8.221, 4,   0.797,  0.677, -1.565, 5,   4.330,  9.523, -9.949
1220663.80527, 3,   6.335, -6.630,  6.800, 4,   0.938,  0.106, -2.159, 5,   4.341,  9.499, -9.949
1220663.82474, 3,   3.619, -8.158,  5.880, 4,   0.978, -0.025, -2.506, 5,   4.485,  9.407, -9.901
1220663.84422, 3,   1.822, -9.208,  5.531, 4,   0.845,  0.124, -2.598, 5,   4.485,  9.384, -9.949
1220663.86369, 3,   0.266, -9.391,  5.054, 4,   0.684,  0.180, -2.436, 5,   4.324,  9.430,-10.017
1220663.88313, 3,  -1.630, -9.496,  4.080, 4,   0.645, -0.010, -2.173, 5,   4.152,  9.444,-10.088
1220663.90260, 3,  -3.721, -9.700,  4.207, 4,   0.646, -0.221, -1.959, 5,   3.932,  9.407,-10.204
1220663.92207, 3,  -6.339, -9.510,  5.369, 4,   0.506, -0.245, -1.822, 5,   3.909,  9.418,-10.249
1220663.94154, 3,  -9.711, -8.918,  6.166, 4,   0.333, -0.298, -1.754, 5,   3.848,  9.424,-10.342
1220663.96101, 3, -12.205, -8.804,  7.047, 4,   0.353, -0.677, -1.657, 5,   3.740,  9.378,-10.411
1220663.98060, 3, -13.677, -7.093,  7.940, 4,   0.389, -1.097, -1.304, 5,   3.619,  9.343,-10.573
