1220752.33371, 3,   0.288,  1.369,  8.562
1220752.35645, 3,   0.288,  1.369,  8.562, 5,   5.550,  7.982,-11.145
1220752.37571, 3,   0.288,  1.369,  8.562
1220752.39518, 3,   0.288,  1.369,  8.562, 4,  -0.392,  0.007, -0.214, 5,   5.348,  8.107,-11.102
1220752.41462, 3,  -1.752,  1.622,  9.516, 4,  -0.392,  0.007, -0.214, 5,   5.164,  8.221,-11.096
1220752.43409, 3,  -2.620,  1.557,  9.402, 4,  -0.392,  0.007, -0.214, 5,   4.962,  8.350,-11.122
1220752.45356, 3,  -4.057,  1.549,  9.105, 4,  -0.298, -0.020,  0.068, 5,   4.794,  8.470,-11.116
1220752.47303, 3,  -5.652,  1.393,  9.968, 4,  -0.297, -0.147,  0.087, 5,   4.625,  8.548,-11.110
1220752.49262, 3,  -6.111,  1.021, 12.595, 4,  -0.485, -0.211,  0.199, 5,   4.468,  8.707,-11.076
1220752.51194, 3,  -5.526,  0.975, 15.821, 4,  -0.770, -0.264,  0.509
1220752.53141, 3,  -5.029,  1.460, 16.730, 4,  -0.869, -0.215,  0.950, 5,   4.337,  8.774,-11.020
1220752.55088, 3,  -3.155,  1.809, 14.116, 4,  -0.589,  0.163,  1.382, 5,   4.214,  8.888,-10.915
1220752.57035, 3,  -0.008,  2.170, 12.467, 4,  -0.109,  0.752,  1.846, 5,   4.128,  9.030,-10.843
1220752.58982, 3,   4.280,  2.626, 12.927, 4,   0.057,  1.154,  2.286, 5,   4.082,  9.109,-10.727
1220752.60929, 3,   9.532,  2.904, 16.227, 4,  -0.215,  1.243,  2.569, 5,   4.211,  9.093,-10.573
1220752.62876, 3,  12.974,  2.144, 19.220, 4,  -0.627,  1.272,  2.492, 5,   4.472,  8.922,-10.527
1220752.64823, 3,  12.275, -0.318, 19.545, 4,  -0.688,  1.437,  1.780, 5,   4.703,  8.810,-10.411
1220752.66770, 3,  10.615, -2.157, 18.039, 4,  -0.102,  1.448,  0.591, 5,   4.964,  8.742,-10.272
1220752.68717, 3,   9.909, -3.592, 13.354, 4,   0.984,  0.707, -0.426, 5,   5.200,  8.701,-10.110
1220752.70664, 3,   8.905, -5.372,  7.991, 4,   2.161, -0.336, -0.966, 5,   5.406,  8.640, -9.972
1220752.72611, 3,   7.554, -6.863,  4.881, 4,   2.709, -0.686, -1.310, 5,   5.450,  8.641, -9.926
1220752.74555, 3,   5.378, -8.524,  5.037, 4,   2.319, -0.216, -1.522, 5,   5.469,  8.647, -9.763
1220752.76502, 3,   2.473, -9.301,  6.502, 4,   1.455,  0.484, -1.682, 5,   5.444,  8.623, -9.833
1220752.78449, 3,   0.417, -9.156,  5.241, 4,   0.881,  0.748, -1.758, 5,   5.475,  8.665, -9.717
1220752.80396, 3,  -1.575, -9.172,  2.818, 4,   0.988,  0.557, -1.714, 5,   5.359,  8.739, -9.717
1220752.82343, 3,  -5.023, -9.355,  1.153, 4,   1.303,  0.211, -1.720, 5,   5.226,  8.786, -9.810
1220752.84290, 3,  -9.503, -9.547,  1.455, 4,   1.351, -0.176, -1.903, 5,   5.098,  8.807, -9.833
1220752.86237, 3, -13.570, -8.555,  4.462, 4,   1.084, -0.613, -2.052, 5,   4.860,  8.984, -9.926
1220752.88184, 3, -16.258, -7.769,  5.508, 4,   0.646, -0.980, -1.906, 5,   4.648,  8.939,-10.017
1220752.90134, 3, -18.102, -7.389,  4.828, 4,   0.416, -1.026, -1.416, 5,   4.460,  8.943,-10.156
1220752.92078, 3, -18.407, -7.122,  3.794, 4,   0.273, -0.498, -0.696, 5,   4.266,  8.945,-10.295
1220752.94025, 3, -14.477, -6.163,  2.873, 4,  -0.013,  0.169,  0.263, 5,   4.105,  9.062,-10.388
1220752.95972, 3,  -9.366, -4.598,  3.230, 4,  -0.405,  0.356,  1.536, 5,   3.922,  9.061,-10.411
1220752.97919, 3,  -4.764, -3.191,  5.098, 4,  -0.948,  0.328,  2.729, 5,   3.792,  9.119,-10.457
1220752.99866, 3,   2.686, -1.972,  6.903, 4,  -1.626,  0.485,  3.665, 5,   4.027,  8.992,-10.434
1220753.01810, 3,  11.033,  0.101,  8.956, 4,  -2.218,  0.825,  4.542, 5,   4.353,  8.719,-10.457
1220753.03757, 3,  17.739,  2.656, 12.751, 4,  -2.673,  1.222,  5.033, 5,   4.817,  8.444,-10.342
1220753.05704, 3,  18.510,  4.171, 16.369, 4,  -3.031,  1.488,  4.604, 5,   5.482,  8.063,-10.178
1220753.07669, 3,  15.541,  4.463, 16.225, 4,  -2.996,  1.588,  3.174, 5,   6.274,  7.617, -9.927
1220753.09598, 3,  14.850,  4.271, 14.170, 4,  -2.425,  1.334,  1.573
1220753.11545, 3,  15.662,  6.580, 13.945, 4,  -1.748,  0.757,  0.629, 5,   7.155,  7.175, -9.763
1220753.13492, 3,  14.758,  8.405, 15.462, 4,  -1.538,  0.357,  0.071, 5,   8.009,  6.644, -9.558
