1219902.57256, 3,   0.425,  1.762,  9.641
1219902.59477, 3,   0.425,  1.762,  9.641
1219902.61403, 3,   0.425,  1.762,  9.641
1219902.63350, 3,   0.425,  1.762,  9.641, 4,  -0.350, -0.206, -0.325, 5, -40.814,-19.638,  0.551
1219902.65294, 3,   0.184,  1.884, 10.000, 4,  -0.350, -0.206, -0.325, 5, -41.080,-20.885,  0.346
1219902.67241, 3,   0.409,  2.289, 10.018, 4,  -0.350, -0.206, -0.325, 5, -41.266,-21.767,  0.166
1219902.69188, 3,   0.583,  2.644, 10.260, 4,   0.150, -0.052, -0.200, 5, -41.351,-22.668, -0.241
1219902.71132, 3,   0.553,  2.870, 10.235, 4,   0.170, -0.136, -0.202, 5, -41.379,-23.523, -0.371
1219902.73079, 3,  -0.028,  3.093, 10.012, 4,   0.155, -0.019, -0.244, 5, -41.577,-24.397, -0.690
1219902.75026, 3,  -0.803,  2.973, 10.273, 4,   0.113,  0.172, -0.316, 5, -41.826,-25.586, -1.088
1219902.76973, 3,  -1.183,  2.310, 10.442, 4,   0.051,  0.251, -0.388, 5, -41.826,-26.678, -0.883
1219902.78926, 3,  -1.411,  1.284, 10.915, 4,   0.039,  0.141, -0.417, 5, -41.733,-26.924, -0.909
1219902.80867, 3,  -2.479, -0.354, 11.731, 4,   0.063, -0.066, -0.478, 5, -41.501,-27.301, -1.009
1219902.82814, 3,  -4.373, -3.358, 12.709, 4,   0.081, -0.178, -0.672, 5, -41.682,-27.435, -0.873
1219902.84761, 3,  -6.750, -6.605, 12.828, 4,   0.190, -0.188, -0.953, 5, -41.634,-27.835, -0.893
1219902.86708, 3,  -8.507, -9.388, 11.423, 4,   0.511, -0.291, -1.068, 5, -41.588,-28.093, -0.789
1219902.88655, 3,  -8.709,-11.165,  9.895, 4,   0.919, -0.351, -0.751, 5, -41.779,-28.430, -0.757
1219902.90599, 3,  -6.251,-10.927,  8.326, 4,   1.077, -0.129,  0.118, 5, -41.789,-28.775, -0.729
1219902.92546, 3,  -2.626, -9.547,  6.893, 4,   0.900,  0.413,  1.383, 5, -41.742,-29.021, -0.658
1219902.94493, 3,   1.028, -8.075,  4.949, 4,   0.558,  1.165,  2.557, 5, -41.687,-29.605, -0.832
1219902.96440, 3,   3.582, -6.220,  3.364, 4,   0.237,  1.770,  3.264, 5, -41.498,-29.387, -0.993
1219902.98387, 3,   4.904, -4.522,  3.066, 4,  -0.071,  1.900,  3.488, 5, -41.286,-29.102, -1.222
1219903.00334, 3,   6.546, -2.640,  3.632, 4,  -0.432,  1.523,  3.421, 5, -40.753,-29.031, -1.328
1219903.02281, 3,   9.883, -0.262,  4.172, 4,  -0.820,  1.017,  3.344, 5, -40.356,-28.731, -1.601
1219903.04228, 3,  12.054,  2.396,  5.372, 4,  -1.217,  0.729,  3.278, 5, -39.784,-27.797, -1.917
