1219960.77594, 3,   0.908,  1.554, 10.487
1219960.79431, 3,   0.908,  1.554, 10.487, 5,   8.194, -4.906, -1.590
1219960.81357, 3,   0.908,  1.554, 10.487
1219960.83304, 3,   0.908,  1.554, 10.487, 4,  -0.001,  0.138, -0.556, 5,   7.928, -4.810, -1.620
1219960.85251, 3,   0.421,  2.925, 10.146, 4,  -0.001,  0.138, -0.556, 5,   7.845, -4.480, -1.505
1219960.87195, 3,   0.629,  3.270, 10.733, 4,  -0.001,  0.138, -0.556, 5,   7.539, -4.190, -1.527
1219960.89142, 3,   0.946,  3.423, 12.200, 4,   0.032, -0.433, -0.257, 5,   7.179, -3.819, -1.620
1219960.91089, 3,   0.867,  3.389, 12.733, 4,  -0.094, -0.209, -0.259, 5,   6.679, -3.314, -1.711
1219960.93036, 3,   0.441,  3.163, 11.352, 4,   0.013,  0.108, -0.303, 5,   6.053, -2.765, -1.855
1219960.94983, 3,   0.225,  2.965,  9.909, 4,   0.335,  0.370, -0.383, 5,   5.504, -2.271, -2.061
1219960.96930, 3,   0.147,  3.102,  9.632, 4,   0.566,  0.314, -0.432, 5,   4.773, -1.994, -2.417
1219960.98877, 3,  -0.337,  2.982, 10.387, 4,   0.529,  0.020, -0.468, 5,   4.016, -1.971, -2.908
1219961.00824, 3,  -0.481,  2.788, 10.949, 4,   0.321, -0.086, -0.510, 5,   3.853, -2.057, -3.107
1219961.02841, 3,  -0.221,  2.632, 10.828, 4,   0.187,  0.050, -0.483, 5,   3.673, -2.126, -3.317
1219961.04715, 3,  -0.768,  1.863, 10.351, 4,   0.216,  0.172, -0.472
1219961.06662, 3,  -1.918,  0.354, 10.650, 4,   0.296,  0.202, -0.603, 5,   3.519, -2.203, -3.462
1219961.08609, 3,  -3.324, -0.883, 11.140, 4,   0.354, -0.025, -0.800, 5,   2.863, -2.328, -4.060
1219961.10556, 3,  -3.952, -2.484, 11.346, 4,   0.495, -0.612, -0.933, 5,   2.686, -2.487, -4.179
1219961.12503, 3,  -5.007, -4.709, 11.272, 4,   0.707, -1.083, -0.965, 5,   2.328, -2.487, -4.315
1219961.14450, 3,  -6.212, -6.946, 11.978, 4,   0.796, -1.096, -0.963, 5,   1.558, -2.647, -4.700
1219961.16397, 3,  -6.907, -8.354, 12.246, 4,   0.699, -0.763, -0.836, 5,   0.670, -2.899, -5.084
1219961.18344, 3,  -6.669, -9.516, 11.894, 4,   0.620, -0.283, -0.429, 5,  -0.270, -3.154, -5.551
1219961.20291, 3,  -6.190, -9.794, 11.284, 4,   0.636,  0.250,  0.175, 5,  -1.161, -3.464, -5.916
1219961.22238, 3,  -4.372, -9.245, 10.221, 4,   0.714,  0.625,  0.857, 5,  -1.897, -3.642, -6.281
1219961.24185, 3,  -2.222, -8.471,  8.332, 4,   0.884,  0.824,  1.608, 5,  -2.502, -4.036, -6.647
1219961.26129, 3,   0.268, -7.765,  6.067, 4,   1.090,  0.968,  2.296, 5,  -3.261, -4.530, -6.950
1219961.28076, 3,   2.028, -7.259,  4.120, 4,   1.188,  1.171,  2.785, 5,  -3.650, -5.121, -7.283
1219961.30023, 3,   3.074, -6.877,  3.043, 4,   1.070,  1.380,  3.049, 5,  -3.542, -5.354, -7.387
1219961.31970, 3,   4.100, -5.667,  2.700, 4,   0.731,  1.486,  3.150, 5,  -3.381, -5.656, -7.454
1219961.33920, 3,   4.240, -4.341,  2.927, 4,   0.265,  1.553,  3.233, 5,  -3.203, -6.000, -7.399
1219961.35864, 3,   5.581, -3.089,  4.068, 4,  -0.253,  1.598,  3.312, 5,  -3.241, -6.720, -7.692
1219961.37811, 3,   7.220, -1.299,  5.177, 4,  -0.756,  1.469,  3.414, 5,  -2.892, -7.472, -7.823
1219961.39758, 3,   8.493,  0.833,  6.161, 4,  -1.098,  1.252,  3.463, 5,  -2.422, -8.273, -7.771
1219961.41705, 3,   9.412,  2.893,  6.791, 4,  -1.306,  1.051,  3.308, 5,  -1.907, -9.061, -7.713
1219961.43652, 3,   9.359,  4.068,  7.501, 4,  -1.440,  0.856,  2.902, 5,  -1.248, -9.799, -7.327
1219961.45599, 3,   9.513,  4.110,  8.304, 4,  -1.627,  0.700,  2.303, 5,  -0.391,-10.518, -6.825
1219961.47543, 3,   9.560,  5.039, 10.497, 4,  -1.912,  0.549,  1.692, 5,   0.954,-11.313, -6.308
1219961.49490, 3,   9.785,  5.736, 13.306, 4,  -2.291,  0.417,  1.143, 5,   2.843,-11.751, -5.771
1219961.51437, 3,  11.340,  5.360, 15.191, 4,  -2.555,  0.222,  0.632, 5,   5.147,-12.166, -4.944
1219961.53384, 3,  10.737,  5.376, 15.311, 4,  -2.491,  0.047,  0.131, 5,   7.265,-12.524, -4.005
1219961.55331, 3,   8.155,  5.541, 15.531, 4,  -2.167,  0.073, -0.628, 5,   9.625,-12.416, -2.881
1219961.57278, 3,   6.516,  4.903, 16.306, 4,  -1.862,  0.055, -1.492, 5,  11.562,-11.784, -1.474
1219961.59232, 3,   4.948,  4.281, 17.094, 4,  -1.567, -0.328, -2.121, 5,  13.405,-10.597, -0.192
1219961.61172, 3,   2.481,  4.367, 17.461, 4,  -1.186, -0.851, -2.558
1219961.63120, 3,   0.426,  3.965, 17.135, 4,  -0.723, -1.140, -2.890, 5,  13.789, -9.369,  0.932
1219961.65067, 3,  -1.080,  2.273, 15.956, 4,  -0.209, -1.146, -3.119, 5,  13.501, -7.596,  2.211
1219961.67014, 3,  -3.506, -0.183, 15.873, 4,   0.273, -1.049, -3.303, 5,  12.605, -5.423,  2.736
1219961.68958, 3,  -6.324, -1.897, 16.823, 4,   0.571, -0.953, -3.498, 5,  11.298, -3.030,  3.035
1219961.70908, 3,  -8.667, -2.777, 15.916, 4,   0.791, -0.894, -3.516, 5,  11.592, -0.099,  0.197
1219961.72852, 3,  -9.711, -3.344, 13.340, 4,   1.245, -0.835, -3.159, 5,  10.500,  5.031, -3.934
1219961.74799, 3,  -9.279, -3.937, 10.930, 4,   1.677, -0.559, -2.436, 5,   9.174,  9.521, -8.733
1219961.76746, 3,  -8.374, -3.705, 10.671, 4,   1.747, -0.060, -1.483, 5,   8.949, 14.746,-15.491
1219961.78693, 3,  -7.084, -3.455, 10.671, 4,   1.436,  0.418, -0.551, 5,   9.598, 22.040,-24.232
1219961.80640, 3,  -6.036, -3.599,  9.952, 4,   1.164,  0.728,  0.191, 5,   9.454, 21.368,-24.185
1219961.82587, 3,  -4.728, -4.012,  9.111, 4,   1.133,  0.834,  0.714, 5,   9.196, 20.958,-24.458
1219961.84534, 3,  -3.496, -3.631,  8.439, 4,   1.174,  0.845,  1.117, 5,   9.430, 20.372,-24.574
1219961.86481, 3,  -2.341, -3.833,  7.171, 4,   1.120,  0.954,  1.444, 5,   9.650, 19.672,-24.744
1219961.88425, 3,  -0.699, -4.269,  6.511, 4,   1.035,  1.175,  1.716, 5,  10.077, 19.214,-24.736
1219961.90375, 3,   1.226, -4.156,  6.789, 4,   0.889,  1.191,  1.990, 5,  10.316, 18.666,-24.924
1219961.92319, 3,   3.247, -3.496,  7.216, 4,   0.697,  0.935,  2.256, 5,  10.670, 18.190,-24.902
1219961.94266, 3,   5.025, -2.526,  7.415, 4,   0.520,  0.706,  2.456, 5,  10.970, 17.789,-24.939
1219961.96213, 3,   6.534, -1.464,  7.458, 4,   0.352,  0.756,  2.551, 5,  11.345, 17.503,-25.023
1219961.98160, 3,   7.409,  0.037,  7.327, 4,   0.196,  0.961,  2.475, 5,  11.867, 17.079,-24.902
1219962.00107, 3,   7.153,  1.496,  6.704, 4,   0.070,  1.198,  2.214, 5,  12.570, 15.758,-25.073
1219962.02054, 3,   6.798,  2.273,  6.321, 4,  -0.027,  1.361,  1.798, 5,  13.896, 14.468,-25.105
1219962.04001, 3,   6.390,  2.825,  6.715, 4,  -0.169,  1.302,  1.382, 5,  15.645, 13.193,-24.843
1219962.05948, 3,   6.367,  3.241,  7.684, 4,  -0.369,  1.033,  1.002, 5,  17.447, 12.105,-24.207
1219962.07895, 3,   5.745,  3.625,  8.981, 4,  -0.554,  0.685,  0.621, 5,  19.061, 11.172,-23.874
1219962.09842, 3,   4.252,  3.616, 10.113, 4,  -0.668,  0.376,  0.181, 5,  19.478, 11.031,-23.686
1219962.11786, 3,   2.826,  3.283, 10.586, 4,  -0.691,  0.184, -0.273, 5,  20.988, 10.632,-23.228
1219962.13733, 3,   2.092,  3.004, 10.860, 4,  -0.618,  0.055, -0.566, 5,  22.525, 10.075,-22.592
1219962.15680, 3,   2.004,  2.868, 11.258, 4,  -0.478, -0.143, -0.679, 5,  22.563, 10.257,-22.368
1219962.17645, 3,   1.796,  2.615, 11.509, 4,  -0.333, -0.406, -0.711, 5,  22.594, 10.406,-22.511
1219962.19574, 3,   1.576,  1.996, 11.713, 4,  -0.199, -0.583, -0.780
1219962.21521, 3,   1.260,  1.531, 12.020, 4,  -0.081, -0.549, -0.895, 5,  22.511, 10.730,-22.392
1219962.23468, 3,   0.088,  0.975, 10.482, 4,   0.027, -0.394, -1.019, 5,  22.350, 11.050,-22.401
1219962.25415, 3,  -0.635,  0.829,  8.932, 4,   0.170, -0.009, -1.135, 5,  22.185, 11.407,-22.359
1219962.27362, 3,  -0.267,  0.735,  9.098, 4,   0.274,  0.219, -1.150, 5,  21.901, 11.696,-22.417
1219962.29309, 3,  -0.463,  0.681, 10.669, 4,   0.071, -0.061, -1.002, 5,  21.582, 11.916,-22.377
1219962.31256, 3,  -0.903,  0.345, 10.962, 4,  -0.149, -0.133, -0.930, 5,  21.434, 12.173,-22.343
1219962.33203, 3,  -0.932,  0.263,  9.427, 4,  -0.089, -0.134, -0.881, 5,  21.239, 12.370,-22.392
1219962.35147, 3,  -0.907,  0.448,  8.911, 4,   0.150, -0.190, -0.785, 5,  21.036, 12.604,-22.362
