245198.68366, 3,   2.025,  0.934,  8.854
245198.69368, 3,   2.078,  1.130,  9.103, 4,  -0.152,  0.136, -0.079
245198.70340, 3,   2.207,  1.053,  9.443, 4,  -0.412,  0.117, -0.141
245198.71345, 3,   2.246,  1.101,  9.936, 4,  -0.487,  0.109, -0.196
245198.72321, 3,   2.112,  1.188, 10.353, 4,  -0.502,  0.117, -0.274
245198.73308, 3,   1.987,  1.279, 10.491, 4,  -0.457,  0.137, -0.345
245198.74297, 3,   1.877,  1.341, 10.444, 4,  -0.370,  0.205, -0.391
245198.75297, 3,   1.891,  1.307, 10.214, 4,  -0.271,  0.262, -0.410
245198.76284, 3,   1.877,  1.408,  9.725, 4,  -0.180,  0.309, -0.426
245198.77277, 3,   1.676,  1.628,  9.290, 4,  -0.121,  0.345, -0.442
245198.78263, 3,   1.638,  1.753,  8.854, 4,  -0.109,  0.379, -0.446
245198.79260, 3,   1.451,  1.839,  8.748, 4,  -0.145,  0.404, -0.458
245198.80241, 3,   1.235,  1.958,  8.969, 4,  -0.206,  0.361, -0.495
245198.81236, 3,   0.833,  2.025,  9.189, 4,  -0.260,  0.246, -0.558
245198.82224, 3,   0.287,  2.054,  9.385, 4,  -0.274,  0.099, -0.629
245198.83237, 3,  -0.287,  2.093,  9.452, 4,  -0.240, -0.004, -0.684
245198.84195, 3,  -1.034,  2.140,  9.285, 4,  -0.179, -0.076, -0.701
245198.85185, 3,  -1.595,  2.097,  9.108, 4,  -0.128, -0.113, -0.671
245198.86174, 3,  -2.131,  1.834,  9.079, 4,  -0.113, -0.099, -0.608
245198.87164, 3,  -3.060,  1.724,  9.117, 4,  -0.126, -0.092, -0.552
245198.88151, 3,  -4.262,  1.805,  9.361, 4,  -0.134, -0.142, -0.495
245198.89131, 3,  -5.215,  1.877,  9.500, 4,  -0.129, -0.282, -0.393
245198.90131, 3,  -5.224,  1.475,  9.553, 4,  -0.096, -0.459, -0.215
245198.91126, 3,  -4.875,  0.685,  9.591, 4,  -0.049, -0.593, -0.016
245198.92116, 3,  -4.367,  0.120,  9.706, 4,  -0.032, -0.643,  0.185
245198.93120, 3,  -3.903, -0.177,  9.974, 4,   0.011, -0.603,  0.345
245198.94097, 3,  -3.807, -0.254, 10.084, 4,   0.004, -0.578,  0.412
245198.95077, 3,  -3.850, -0.460, 10.415, 4,  -0.035, -0.556,  0.410
245198.96058, 3,  -4.137, -0.781, 10.587, 4,  -0.059, -0.528,  0.386
245198.97054, 3,  -4.214, -1.226, 10.611, 4,  -0.072, -0.504,  0.378
245198.98043, 3,  -4.046, -1.714, 10.865, 4,  -0.075, -0.474,  0.425
245198.99033, 3,  -3.687, -2.040, 11.176, 4,  -0.062, -0.469,  0.522
245199.00019, 3,  -3.132, -2.308, 11.310, 4,  -0.032, -0.440,  0.670
245199.01010, 3,  -2.586, -2.418, 11.425, 4,   0.030, -0.353,  0.854
245199.02001, 3,  -2.059, -2.480, 11.454, 4,   0.102, -0.207,  1.042
245199.02991, 3,  -1.537, -2.648, 11.483, 4,   0.166, -0.035,  1.219
245199.03980, 3,  -0.967, -2.763, 11.449, 4,   0.224,  0.117,  1.352
245199.04954, 3,  -0.412, -3.108, 11.224, 4,   0.279,  0.242,  1.437
245199.05976, 3,   0.096, -3.519, 11.004, 4,   0.324,  0.344,  1.486
245199.06956, 3,   0.431, -3.831, 10.779, 4,   0.337,  0.376,  1.499
245199.07933, 3,   0.618, -4.089, 10.654, 4,   0.316,  0.335,  1.486
245199.08930, 3,   0.651, -4.295, 10.506, 4,   0.273,  0.250,  1.454
245199.09904, 3,   0.474, -4.539, 10.482, 4,   0.224,  0.169,  1.413
245199.10928, 3,   0.484, -4.937, 10.568, 4,   0.181,  0.135,  1.410
245199.11906, 3,   0.690, -5.191, 10.635, 4,   0.157,  0.149,  1.448
245199.12866, 3,   0.867, -5.420, 10.716, 4,   0.144,  0.181,  1.518
245199.13886, 3,   1.025, -5.574, 10.975, 4,   0.138,  0.233,  1.612
245199.14868, 3,   1.077, -5.669, 11.080, 4,   0.157,  0.267,  1.723
245199.15878, 3,   1.298, -5.607, 11.037, 4,   0.205,  0.303,  1.846
245199.16839, 3,   1.350, -5.574, 10.841, 4,   0.275,  0.360,  1.972
245199.17837, 3,   1.408, -5.411, 10.760, 4,   0.353,  0.422,  2.079
245199.18820, 3,   1.614, -5.239, 10.487, 4,   0.417,  0.470,  2.165
245199.19807, 3,   1.753, -5.033, 10.319, 4,   0.471,  0.499,  2.232
245199.20781, 3,   1.776, -4.956, 10.151, 4,   0.520,  0.480,  2.280
245199.21766, 3,   1.863, -4.870,  9.969, 4,   0.562,  0.391,  2.293
245199.22767, 3,   2.164, -4.755,  9.735, 4,   0.607,  0.280,  2.290
245199.23773, 3,   2.547, -4.630,  9.486, 4,   0.648,  0.217,  2.297
245199.24769, 3,   2.969, -4.295,  9.088, 4,   0.660,  0.238,  2.317
245199.25745, 3,   3.534, -3.960,  8.830, 4,   0.634,  0.341,  2.342
245199.26718, 3,   4.017, -3.529,  8.701, 4,   0.552,  0.476,  2.338
245199.27698, 3,   4.520, -3.141,  8.830, 4,   0.434,  0.583,  2.294
245199.28711, 3,   5.071, -2.772,  8.887, 4,   0.307,  0.700,  2.213
245199.29699, 3,   5.138, -2.370,  8.820, 4,   0.208,  0.855,  2.081
245199.30702, 3,   4.951, -1.973,  8.782, 4,   0.135,  1.058,  1.910
245199.31673, 3,   4.822, -1.800,  8.801, 4,   0.080,  1.188,  1.710
245199.32670, 3,   4.870, -1.638,  8.557, 4,   0.032,  1.191,  1.539
245199.33639, 3,   5.114, -1.427,  8.279, 4,  -0.016,  1.092,  1.431
245199.34631, 3,   5.497, -1.317,  8.092, 4,  -0.072,  0.929,  1.356
245199.35633, 3,   5.904, -1.049,  8.203, 4,  -0.159,  0.707,  1.285
245199.36610, 3,   6.325, -0.627,  8.341, 4,  -0.261,  0.450,  1.196
245199.37612, 3,   6.809, -0.330,  8.528, 4,  -0.362,  0.247,  1.086
245199.38695, 3,   7.245, -0.096,  8.538, 4,  -0.441,  0.162,  0.930
245199.39586, 3,   7.408,  0.034,  8.758, 4,  -0.501,  0.191,  0.729
245199.40571, 3,   7.614,  0.278,  8.950, 4,  -0.545,  0.277,  0.500
245199.41559, 3,   7.527,  0.455,  8.978, 4,  -0.578,  0.394,  0.264
