3478.36035, 3,   0.527,  1.504, 10.314
3478.36521, 3,   0.699,  1.398, 10.333
3478.37017, 3,   0.718,  1.398, 10.247
3478.37513, 3,   0.910,  1.312,  9.941
3478.38012, 3,   0.881,  1.168,  9.673
3478.38506, 3,   0.871,  1.168,  9.548
3478.39001, 3,   0.785,  1.006,  9.548
3478.39508, 3,   0.680,  0.929,  9.404
3478.40006, 3,   0.508,  0.948,  9.328
3478.40492, 3,   0.412,  0.919,  9.337
3478.40986, 3,   0.421,  0.900,  9.328
3478.41486, 3,   0.297,  0.833,  9.318
3478.41977, 3,   0.297,  0.804,  9.404
3478.42472, 3,   0.239,  0.785,  9.404
3478.42985, 3,   0.316,  0.642,  9.424
3478.43465, 3,   0.306,  0.613,  9.404
3478.43961, 3,   0.364,  0.402,  9.538
3478.44463, 3,   0.431,  0.335,  9.385
3478.44949, 3,   0.431,  0.211,  9.366
3478.45446, 3,   0.498,  0.211,  9.261
3478.45947, 3,   0.584,  0.182,  9.194
3478.46444, 3,   0.584,  0.172,  9.098
3478.46936, 3,   0.575,  0.153,  9.088
3478.47429, 3,   0.508,  0.086,  9.031
3478.47932, 3,   0.488, -0.057,  9.021
3478.48420, 3,   0.383, -0.067,  8.945
3478.48915, 3,   0.287, -0.077,  8.811
3478.49420, 3,   0.201, -0.182,  8.782
3478.49908, 3,   0.077, -0.239,  8.849
3478.50407, 3,  -0.029, -0.230,  8.839
3478.50911, 3,  -0.172, -0.220,  8.820
3478.51425, 3,  -0.278, -0.278,  8.839
3478.51903, 3,  -0.479, -0.450,  9.031
3478.52396, 3,  -0.488, -0.584,  9.098
3478.52897, 3,  -0.555, -0.824,  9.251
3478.53384, 3,  -0.642, -1.168,  9.242
3478.53875, 3,  -0.632, -1.369,  9.299
3478.54375, 3,  -0.613, -1.753,  9.404
3478.54867, 3,  -0.488, -2.107,  9.491
3478.55361, 3,  -0.565, -2.308,  9.462
3478.55859, 3,  -0.479, -2.480,  9.462
3478.56359, 3,  -0.412, -2.777,  9.596
3478.56848, 3,  -0.412, -2.854,  9.596
3478.57342, 3,  -0.421, -3.055,  9.701
3478.57849, 3,  -0.575, -3.112,  9.711
3478.58333, 3,  -0.709, -3.266,  9.826
3478.58829, 3,  -0.852, -3.342,  9.931
3478.59341, 3,  -0.986, -3.438,  9.950
3478.59819, 3,  -1.188, -3.371, 10.017
3478.60315, 3,  -1.264, -3.448, 10.113
3478.60812, 3,  -1.379, -3.467, 10.084
3478.61308, 3,  -1.532, -3.582, 10.027
3478.61802, 3,  -1.676, -3.601,  9.730
3478.62299, 3,  -1.762, -3.515,  9.577
3478.62804, 3,  -1.887, -3.457,  9.452
3478.63305, 3,  -1.992, -3.400,  9.280
3478.63799, 3,  -2.002, -3.084,  9.357
3478.64284, 3,  -1.935, -2.892,  9.491
3478.64778, 3,  -1.800, -2.634,  9.644
3478.65270, 3,  -1.551, -2.394,  9.749
3478.65766, 3,  -1.264, -2.260,  9.749
3478.66263, 3,  -0.910, -2.155,  9.998
3478.66758, 3,  -0.651, -2.059, 10.218
3478.67253, 3,  -0.287, -2.251, 10.343
3478.67748, 3,  -0.057, -2.490, 10.362
3478.68246, 3,   0.201, -2.883, 10.458
3478.68739, 3,   0.192, -3.103, 10.467
3478.69236, 3,   0.354, -3.285, 10.295
3478.69731, 3,   0.460, -3.342, 10.132
3478.70230, 3,   0.450, -3.141, 10.036
3478.70722, 3,   0.393, -2.921, 10.094
3478.71218, 3,   0.393, -2.710,  9.931
3478.71714, 3,   0.383, -2.538,  9.874
3478.72212, 3,   0.287, -2.308,  9.653
3478.72715, 3,   0.182, -2.021,  9.462
3478.73205, 3,   0.057, -1.800,  9.299
3478.73697, 3,  -0.029, -1.590,  9.155
3478.74198, 3,  -0.019, -1.398,  9.155
3478.74695, 3,   0.105, -1.207,  9.155
3478.75181, 3,   0.182, -1.149,  9.232
3478.75676, 3,   0.297, -1.025,  9.098
3478.76182, 3,   0.555, -1.006,  9.041
3478.76665, 3,   0.757, -1.006,  8.878
3478.77160, 3,   1.140, -0.986,  8.859
3478.77654, 3,   1.456, -0.958,  8.724
3478.78152, 3,   1.820, -0.709,  8.600
3478.78646, 3,   1.925, -0.517,  8.590
3478.79141, 3,   2.002, -0.201,  8.370
3478.79636, 3,   2.059,  0.105,  8.217
3478.80135, 3,   2.193,  0.546,  8.236
3478.80626, 3,   2.270,  0.948,  8.408
3478.81122, 3,   2.289,  0.967,  8.226
3478.81617, 3,   2.634,  1.580,  8.590
3478.82113, 3,   2.931,  2.212,  8.916
3478.82616, 3,   3.103,  2.595,  8.935
3478.83110, 3,   3.428,  2.940,  9.002
3478.83605, 3,   3.630,  3.237,  9.012
3478.84102, 3,   3.783,  3.361,  9.002
3478.84598, 3,   3.984,  3.342,  8.839
3478.85085, 3,   4.070,  3.151,  8.638
3478.85581, 3,   4.223,  3.160,  8.504
3478.86078, 3,   4.444,  3.227,  8.514
3478.86572, 3,   4.683,  3.381,  8.571
3478.87076, 3,   4.999,  3.486,  8.705
3478.87566, 3,   5.229,  3.591,  8.887
3478.88065, 3,   5.488,  3.754,  8.945
3478.88559, 3,   5.660,  3.850,  9.050
3478.89053, 3,   5.832,  3.965,  9.175
3478.89548, 3,   5.928,  4.175,  9.395
3478.90046, 3,   6.129,  4.348,  9.519
3478.90540, 3,   6.187,  4.444,  9.692
3478.91036, 3,   6.349,  4.501,  9.759
3478.91531, 3,   6.503,  4.386,  9.759
3478.92044, 3,   6.579,  4.271,  9.749
3478.92556, 3,   6.761,  4.137,  9.749
3478.93045, 3,   6.895,  3.946,  9.749
3478.93527, 3,   7.049,  3.658,  9.740
3478.94015, 3,   7.288,  3.505,  9.653
3478.94517, 3,   7.345,  3.390,  9.673
3478.95005, 3,   7.317,  3.323,  9.673
3478.95499, 3,   7.211,  3.314,  9.759
3478.95997, 3,   7.020,  3.285,  9.778
3478.96491, 3,   6.618,  3.093,  9.759
3478.96989, 3,   6.196,  2.931,  9.730
3478.97485, 3,   5.918,  2.672,  9.711
3478.97982, 3,   5.698,  2.557,  9.615
3478.98477, 3,   5.315,  2.442,  9.558
3478.98974, 3,   5.066,  2.346,  9.270
3478.99466, 3,   4.817,  2.222,  8.964
3478.99961, 3,   4.635,  2.126,  8.705
3479.00457, 3,   4.626,  1.973,  8.456
3479.00952, 3,   4.721,  1.867,  8.437
3479.01448, 3,   4.922,  1.762,  8.495
3479.01943, 3,   5.229,  1.599,  8.696
3479.02467, 3,   5.555,  1.590,  8.878
3479.02959, 3,   5.832,  1.561,  8.993
3479.03441, 3,   5.851,  1.628,  9.108
3479.03930, 3,   5.775,  1.523,  9.127
3479.04438, 3,   5.420,  1.542,  9.376
3479.04920, 3,   4.980,  1.561,  9.606
3479.05415, 3,   4.568,  1.456,  9.749
3479.05909, 3,   4.204,  1.216,  9.902
3479.06405, 3,   3.907,  0.891,  9.922
3479.06904, 3,   3.630,  0.536,  9.893
3479.07400, 3,   3.457,  0.278,  9.835
3479.07895, 3,   3.275, -0.019,  9.989
3479.08393, 3,   3.151, -0.124, 10.084
