1175212.16937, 3,  -1.317,  0.077, 10.060
1175212.17925, 3,  -0.747,  0.177, 10.185, 4,  -0.256, -0.338,  0.149
1175212.18915, 3,  -0.417,  0.316, 10.376, 4,  -0.279, -0.293,  0.154
1175212.19921, 3,  -0.187,  0.402, 10.697, 4,  -0.326, -0.184,  0.152
1175212.20900, 3,  -0.062,  0.498, 11.056, 4,  -0.357, -0.077,  0.128
1175212.21923, 3,  -0.144,  0.532, 11.310, 4,  -0.349,  0.016,  0.087
1175212.22889, 3,  -0.196,  0.579, 11.550, 4,  -0.292,  0.075,  0.049
1175212.23871, 3,  -0.388,  0.527, 11.368, 4,  -0.191,  0.081,  0.021
1175212.24890, 3,  -0.450,  0.493, 11.052, 4,  -0.071,  0.056,  0.020
1175212.25877, 3,  -0.503,  0.570, 10.783, 4,   0.043, -0.012,  0.025
1175212.26870, 3,  -0.455,  0.642, 10.496, 4,   0.129, -0.108,  0.019
1175212.27853, 3,  -0.297,  0.694, 10.161, 4,   0.190, -0.205,  0.009
1175212.28849, 3,  -0.192,  0.781,  9.845, 4,   0.209, -0.271, -0.009
1175212.29849, 3,  -0.120,  0.886,  9.716, 4,   0.197, -0.288, -0.043
1175212.30859, 3,  -0.110,  0.886,  9.668, 4,   0.159, -0.266, -0.079
1175212.31848, 3,  -0.062,  0.881,  9.735, 4,   0.117, -0.227, -0.116
1175212.32823, 3,  -0.014,  0.819,  9.821, 4,   0.086, -0.201, -0.146
1175212.33827, 3,  -0.043,  0.804,  9.831, 4,   0.076, -0.182, -0.179
1175212.34825, 3,  -0.105,  0.694,  9.878, 4,   0.087, -0.189, -0.207
1175212.35803, 3,   0.010,  0.704,  9.797, 4,   0.108, -0.196, -0.222
1175212.36822, 3,   0.057,  0.603,  9.720, 4,   0.138, -0.201, -0.234
1175212.37790, 3,   0.072,  0.560,  9.606, 4,   0.159, -0.197, -0.256
1175212.38785, 3,   0.120,  0.479,  9.534, 4,   0.167, -0.159, -0.279
1175212.39784, 3,  -0.019,  0.373,  9.404, 4,   0.162, -0.100, -0.307
1175212.40788, 3,  -0.091,  0.220,  9.299, 4,   0.138, -0.044, -0.338
1175212.41774, 3,  -0.201,  0.038,  9.122, 4,   0.117,  0.001, -0.360
1175212.42760, 3,  -0.211, -0.153,  9.079, 4,   0.100,  0.036, -0.370
1175212.43753, 3,  -0.311, -0.532,  9.017, 4,   0.087,  0.047, -0.374
1175212.44749, 3,  -0.584, -0.891,  8.878, 4,   0.079,  0.039, -0.379
1175212.45739, 3,  -0.757, -1.341,  8.940, 4,   0.071,  0.030, -0.364
1175212.46733, 3,  -1.077, -1.609,  9.084, 4,   0.062,  0.000, -0.328
1175212.47726, 3,  -1.240, -1.824,  9.208, 4,   0.054, -0.047, -0.281
1175212.48714, 3,  -1.360, -2.045,  9.275, 4,   0.061, -0.105, -0.231
1175212.49714, 3,  -1.283, -2.346,  9.318, 4,   0.078, -0.147, -0.170
1175212.50725, 3,  -1.140, -2.567,  9.318, 4,   0.095, -0.202, -0.102
1175212.51708, 3,  -1.001, -2.768,  9.462, 4,   0.109, -0.271, -0.044
1175212.52694, 3,  -0.627, -2.964,  9.610, 4,   0.119, -0.350,  0.013
1175212.53687, 3,  -0.316, -3.122,  9.797, 4,   0.133, -0.429,  0.048
1175212.54668, 3,  -0.115, -3.251, 10.008, 4,   0.167, -0.505,  0.070
1175212.55687, 3,  -0.081, -3.361, 10.113, 4,   0.222, -0.543,  0.079
1175212.56657, 3,   0.000, -3.462, 10.142, 4,   0.274, -0.552,  0.097
1175212.57674, 3,   0.120, -3.610,  9.926, 4,   0.320, -0.557,  0.121
1175212.58654, 3,   0.096, -3.663,  9.529, 4,   0.345, -0.536,  0.134
1175212.59647, 3,  -0.053, -3.524,  9.055, 4,   0.335, -0.470,  0.147
1175212.60647, 3,  -0.158, -3.352,  8.724, 4,   0.259, -0.379,  0.175
1175212.61642, 3,   0.053, -3.227,  8.686, 4,   0.141, -0.262,  0.230
1175212.62619, 3,   0.330, -3.084,  8.744, 4,  -0.013, -0.147,  0.287
1175212.63612, 3,   0.603, -2.916,  9.151, 4,  -0.186, -0.010,  0.321
1175212.64620, 3,   0.776, -2.835,  9.663, 4,  -0.343,  0.125,  0.329
1175212.65609, 3,   0.824, -2.643, 10.147, 4,  -0.462,  0.244,  0.321
