1174437.81634, 3,  -0.239,  1.087, 10.295
1174437.82633, 3,  -0.168,  1.111, 10.415
1174437.83613, 3,  -0.029,  1.149, 10.444, 4,  -0.048, -0.404, -0.068
1174437.84607, 3,   0.053,  1.092, 10.386, 4,  -0.023, -0.388, -0.061
1174437.85602, 3,   0.172,  1.034, 10.300, 4,  -0.006, -0.262, -0.037
1174437.86594, 3,   0.201,  1.073, 10.199, 4,  -0.007, -0.085, -0.016
1174437.87598, 3,   0.196,  1.178, 10.195, 4,  -0.020,  0.076,  0.000
1174437.88578, 3,   0.215,  1.235, 10.228, 4,  -0.026,  0.186,  0.009
1174437.89575, 3,   0.278,  1.202, 10.113, 4,  -0.012,  0.213,  0.017
1174437.90590, 3,   0.263,  1.164,  9.907, 4,   0.013,  0.169,  0.012
1174437.91564, 3,   0.474,  1.264,  9.907, 4,   0.035,  0.091,  0.003
1174437.92568, 3,   0.584,  1.312,  9.922, 4,   0.059, -0.003, -0.010
1174437.93567, 3,   0.742,  1.413,  9.907, 4,   0.080, -0.102, -0.043
1174437.94555, 3,   0.852,  1.422,  9.922, 4,   0.094, -0.168, -0.085
1174437.95553, 3,   0.895,  1.499,  9.773, 4,   0.093, -0.192, -0.120
1174437.96533, 3,   1.025,  1.628,  9.931, 4,   0.072, -0.177, -0.130
1174437.97559, 3,   1.240,  1.776, 10.132, 4,   0.056, -0.134, -0.117
1174437.98533, 3,   1.638,  1.824, 10.362, 4,   0.056, -0.092, -0.104
1174437.99524, 3,   1.963,  1.939, 10.300, 4,   0.081, -0.066, -0.107
1174438.00516, 3,   2.356,  2.035, 10.132, 4,   0.132, -0.050, -0.126
1174438.01496, 3,   2.734,  2.102,  9.926, 4,   0.186, -0.075, -0.158
1174438.02502, 3,   3.021,  2.112,  9.692, 4,   0.239, -0.165, -0.202
1174438.03486, 3,   3.462,  2.116,  9.448, 4,   0.279, -0.296, -0.250
1174438.04491, 3,   4.003,  2.227,  9.390, 4,   0.301, -0.458, -0.303
1174438.05499, 3,   4.760,  2.150,  9.318, 4,   0.276, -0.630, -0.369
1174438.06473, 3,   5.306,  1.949,  9.117, 4,   0.198, -0.738, -0.459
1174438.07478, 3,   5.923,  1.599,  9.261, 4,   0.065, -0.708, -0.562
1174438.08455, 3,   6.201,  1.259,  9.649, 4,  -0.093, -0.545, -0.672
1174438.09447, 3,   6.235,  0.804, 10.089, 4,  -0.234, -0.262, -0.813
1174438.10440, 3,   5.392,  0.417, 10.688, 4,  -0.325,  0.058, -0.974
1174438.11469, 3,   4.372,  0.053, 11.387, 4,  -0.345,  0.311, -1.111
1174438.12442, 3,   3.558, -0.302, 11.712, 4,  -0.258,  0.390, -1.176
1174438.13430, 3,   3.227, -0.757, 11.507, 4,  -0.088,  0.296, -1.149
1174438.14438, 3,   3.189, -1.116, 11.200, 4,   0.125,  0.097, -1.094
1174438.15418, 3,   3.199, -1.451, 10.544, 4,   0.319, -0.173, -1.060
1174438.16414, 3,   3.045, -1.705,  9.878, 4,   0.460, -0.439, -1.061
1174438.17405, 3,   2.768, -1.920,  9.232, 4,   0.535, -0.651, -1.074
1174438.18413, 3,   2.207, -2.126,  8.892, 4,   0.537, -0.798, -1.097
1174438.19407, 3,   1.551, -2.308,  8.839, 4,   0.487, -0.898, -1.104
1174438.20398, 3,   0.943, -2.413,  8.940, 4,   0.439, -0.983, -1.076
1174438.21394, 3,   0.579, -2.476,  8.878, 4,   0.405, -1.072, -1.013
1174438.22374, 3,   0.287, -2.610,  8.724, 4,   0.382, -1.160, -0.945
1174438.23376, 3,   0.206, -2.605,  8.523, 4,   0.336, -1.208, -0.871
1174438.24362, 3,   0.297, -2.744,  8.691, 4,   0.258, -1.198, -0.796
1174438.25367, 3,   0.297, -2.758,  8.993, 4,   0.174, -1.169, -0.725
1174438.26345, 3,   0.215, -2.792,  9.242, 4,   0.121, -1.154, -0.692
1174438.27331, 3,  -0.215, -2.844,  9.414, 4,   0.113, -1.167, -0.686
1174438.28343, 3,  -0.843, -2.662,  9.390, 4,   0.142, -1.179, -0.689
1174438.29347, 3,  -1.456, -2.701,  9.112, 4,   0.201, -1.182, -0.683
1174438.30339, 3,  -1.982, -2.801,  8.461, 4,   0.252, -1.180, -0.652
1174438.31318, 3,  -2.303, -2.825,  7.829, 4,   0.254, -1.168, -0.606
1174438.32429, 3,  -2.600, -2.902,  7.274, 4,   0.182, -1.137, -0.556
1174438.33307, 3,  -2.883, -2.887,  7.144, 4,   0.031, -1.090, -0.502
1174438.34296, 3,  -2.863, -2.849,  7.661, 4,  -0.176, -1.027, -0.429
1174438.35304, 3,  -2.729, -2.993,  8.432, 4,  -0.371, -0.952, -0.342
1174438.36299, 3,  -3.017, -3.012,  9.218, 4,  -0.508, -0.858, -0.272
1174438.37292, 3,  -3.361, -2.926,  9.864, 4,  -0.575, -0.739, -0.202
1174438.38267, 3,  -3.745, -2.835, 10.190, 4,  -0.576, -0.614, -0.099
1174438.39288, 3,  -4.037, -2.610, 10.319, 4,  -0.534, -0.475,  0.021
1174438.40275, 3,  -4.228, -2.342, 10.084, 4,  -0.479, -0.372,  0.145
1174438.41258, 3,  -4.386, -2.088, 10.008, 4,  -0.462, -0.309,  0.268
1174438.42245, 3,  -4.439, -1.997, 10.060, 4,  -0.492, -0.287,  0.412
1174438.43241, 3,  -4.233, -1.776, 10.558, 4,  -0.543, -0.305,  0.578
1174438.44236, 3,  -3.519, -1.599, 11.190, 4,  -0.556, -0.324,  0.756
1174438.45229, 3,  -2.634, -1.417, 11.162, 4,  -0.507, -0.258,  0.909
1174438.46226, 3,  -2.289, -1.082, 10.602, 4,  -0.454, -0.069,  0.972
1174438.47221, 3,  -2.318, -0.709, 10.041, 4,  -0.471,  0.235,  0.968
1174438.48206, 3,  -2.686, -0.412,  9.725, 4,  -0.567,  0.596,  0.962
1174438.49200, 3,  -3.074, -0.172, 10.108, 4,  -0.725,  0.881,  0.989
1174438.50209, 3,  -3.127, -0.005, 11.090, 4,  -0.884,  1.022,  1.073
1174438.51189, 3,  -2.844,  0.043, 11.665, 4,  -0.933,  1.042,  1.203
1174438.52188, 3,  -2.413,  0.292, 12.354, 4,  -0.884,  0.969,  1.322
1174438.53185, 3,  -1.839,  0.479, 12.967, 4,  -0.778,  0.829,  1.423
1174438.54168, 3,  -0.838,  0.685, 13.245, 4,  -0.610,  0.713,  1.522
1174438.55161, 3,   0.000,  0.718, 12.684, 4,  -0.402,  0.705,  1.579
1174438.56164, 3,   0.560,  0.967, 11.746, 4,  -0.239,  0.810,  1.565
1174438.57160, 3,   1.068,  1.202, 10.812, 4,  -0.198,  0.999,  1.513
1174438.58158, 3,   1.302,  1.183, 10.252, 4,  -0.274,  1.241,  1.420
1174438.59271, 3,   1.164,  0.948, 10.065, 4,  -0.411,  1.522,  1.311
1174438.60144, 3,   0.594,  0.723,  9.893, 4,  -0.539,  1.771,  1.207
1174438.61135, 3,  -0.062,  0.536, 10.060, 4,  -0.642,  1.918,  1.132
1174438.62118, 3,  -0.426,  0.441, 10.429, 4,  -0.713,  1.914,  1.124
1174438.63262, 3,  -0.464,  0.484, 10.937, 4,  -0.738,  1.767,  1.188
1174438.64257, 3,   0.048,  0.570, 11.645, 4,  -0.713,  1.516,  1.304
1174438.65155, 3,   1.039,  0.790, 12.172, 4,  -0.632,  1.252,  1.424
1174438.66105, 3,   1.896,  0.962, 12.388, 4,  -0.505,  1.095,  1.487
1174438.67094, 3,   2.658,  1.135, 12.167, 4,  -0.355,  1.065,  1.495
1174438.68083, 3,   3.270,  1.058, 11.411, 4,  -0.217,  1.112,  1.458
1174438.69075, 3,   3.515,  0.781, 10.444, 4,  -0.144,  1.175,  1.364
1174438.70064, 3,   3.572,  0.766,  9.625, 4,  -0.182,  1.254,  1.242
1174438.71202, 3,   3.563,  0.804,  9.591, 4,  -0.330,  1.331,  1.121
1174438.72057, 3,   3.658,  0.919, 10.094, 4,  -0.522,  1.378,  1.046
1174438.73050, 3,   3.764,  1.044, 10.870, 4,  -0.690,  1.397,  0.999
1174438.74197, 3,   4.027,  1.034, 11.674, 4,  -0.788,  1.418,  0.962
1174438.75194, 3,   4.243,  1.183, 12.239, 4,  -0.785,  1.438,  0.920
1174438.76123, 3,   4.401,  1.312, 12.627, 4,  -0.701,  1.425,  0.880
1174438.77015, 3,   4.549,  1.595, 12.890, 4,  -0.574,  1.376,  0.835
1174438.78013, 3,   4.822,  1.618, 12.948, 4,  -0.410,  1.273,  0.774
1174438.79142, 3,   5.191,  1.585, 12.708, 4,  -0.222,  1.105,  0.700
1174438.80007, 3,   5.464,  1.532, 12.321, 4,  -0.029,  0.911,  0.608
1174438.81127, 3,   5.641,  1.542, 11.856, 4,   0.152,  0.719,  0.491
1174438.81974, 3,   5.698,  1.480, 11.214, 4,   0.307,  0.536,  0.354
1174438.83106, 3,   5.607,  1.523, 10.625, 4,   0.413,  0.341,  0.186
1174438.83989, 3,   5.511,  1.384, 10.190, 4,   0.466,  0.157,  0.011
1174438.84955, 3,   5.258,  1.283,  9.946, 4,   0.476, -0.002, -0.161
1174438.85962, 3,   4.851,  1.183,  9.874, 4,   0.469, -0.115, -0.320
1174438.86952, 3,   4.439,  0.871,  9.969, 4,   0.456, -0.201, -0.452
1174438.87935, 3,   4.128,  0.728,  9.950, 4,   0.458, -0.287, -0.550
1174438.88946, 3,   4.080,  0.522,  9.821, 4,   0.483, -0.353, -0.617
1174438.89946, 3,   4.075,  0.426,  9.467, 4,   0.515, -0.406, -0.688
1174438.90933, 3,   4.175,  0.225,  8.935, 4,   0.506, -0.445, -0.781
1174438.91935, 3,   4.089,  0.053,  8.638, 4,   0.431, -0.447, -0.900
1174438.92931, 3,   3.883, -0.177,  8.926, 4,   0.282, -0.407, -1.046
1174438.93914, 3,   3.462, -0.493,  9.687, 4,   0.132, -0.385, -1.190
1174438.94969, 3,   3.036, -0.747, 10.602, 4,   0.042, -0.396, -1.318
1174438.95898, 3,   2.456, -1.077, 10.989, 4,   0.068, -0.456, -1.425
1174438.96889, 3,   1.992, -1.274, 10.965, 4,   0.184, -0.540, -1.514
1174438.97872, 3,   1.614, -1.432, 10.568, 4,   0.321, -0.645, -1.564
1174438.98986, 3,   1.417, -1.489,  9.855, 4,   0.431, -0.751, -1.594
1174438.99877, 3,   1.259, -1.508,  9.021, 4,   0.484, -0.810, -1.622
1174439.00852, 3,   1.274, -1.676,  8.356, 4,   0.440, -0.800, -1.651
1174439.01862, 3,   1.197, -1.595,  8.188, 4,   0.306, -0.699, -1.661
1174439.03000, 3,   1.082, -1.590,  8.447, 4,   0.141, -0.532, -1.653
1174439.03942, 3,   1.130, -1.465,  8.863, 4,  -0.002, -0.366, -1.642
1174439.04839, 3,   1.240, -1.427,  9.242, 4,  -0.102, -0.250, -1.641
1174439.05838, 3,   1.283, -1.326,  9.505, 4,  -0.145, -0.140, -1.664
1174439.06825, 3,   1.226, -1.255,  9.697, 4,  -0.148, -0.029, -1.706
1174439.07829, 3,   1.049, -1.346,  9.510, 4,  -0.130,  0.050, -1.759
1174439.08809, 3,   0.709, -1.499,  9.610, 4,  -0.128,  0.086, -1.824
1174439.09806, 3,   0.263, -1.566,  9.534, 4,  -0.123,  0.091, -1.878
1174439.10799, 3,  -0.311, -1.709,  9.668, 4,  -0.112,  0.033, -1.914
1174439.11793, 3,  -0.819, -1.824,  9.902, 4,  -0.098, -0.079, -1.913
1174439.12786, 3,  -1.140, -1.796, 10.118, 4,  -0.051, -0.254, -1.888
1174439.13781, 3,  -1.350, -1.724, 10.290, 4,   0.018, -0.474, -1.856
1174439.14779, 3,  -1.585, -1.681, 10.329, 4,   0.086, -0.689, -1.841
1174439.15768, 3,  -1.896, -1.700, 10.171, 4,   0.152, -0.838, -1.830
1174439.16775, 3,  -2.212, -1.690, 10.056, 4,   0.202, -0.890, -1.795
1174439.17763, 3,  -2.380, -1.872,  9.893, 4,   0.215, -0.854, -1.733
1174439.18770, 3,  -2.500, -2.131,  9.701, 4,   0.217, -0.774, -1.647
1174439.19746, 3,  -2.605, -2.136,  9.285, 4,   0.195, -0.685, -1.557
1174439.20735, 3,  -2.677, -2.088,  9.026, 4,   0.137, -0.587, -1.465
1174439.21728, 3,  -2.715, -1.901,  9.194, 4,   0.045, -0.463, -1.371
1174439.22735, 3,  -2.863, -1.800,  9.582, 4,  -0.050, -0.389, -1.308
1174439.23730, 3,  -3.031, -1.719,  9.864, 4,  -0.101, -0.371, -1.266
1174439.24722, 3,  -3.290, -1.757,  9.998, 4,  -0.115, -0.374, -1.236
1174439.25703, 3,  -3.448, -1.791, 10.123, 4,  -0.105, -0.387, -1.197
1174439.26703, 3,  -3.395, -1.748, 10.367, 4,  -0.087, -0.391, -1.128
1174439.27697, 3,  -3.385, -1.614, 10.458, 4,  -0.044, -0.404, -1.039
1174439.28696, 3,  -3.342, -1.547, 10.386, 4,   0.013, -0.413, -0.957
1174439.29703, 3,  -3.184, -1.489, 10.166, 4,   0.055, -0.408, -0.870
1174439.30671, 3,  -3.036, -1.489, 10.104, 4,   0.061, -0.349, -0.783
1174439.31669, 3,  -2.701, -1.293, 10.233, 4,   0.037, -0.214, -0.711
1174439.32670, 3,  -2.447, -1.053, 10.218, 4,   0.009, -0.025, -0.649
1174439.33639, 3,  -2.452, -1.068, 10.113, 4,  -0.006,  0.210, -0.607
1174439.34645, 3,  -2.538, -1.053, 10.022, 4,  -0.023,  0.436, -0.578
1174439.35646, 3,  -2.682, -0.986,  9.768, 4,  -0.046,  0.631, -0.540
1174439.36644, 3,  -2.887, -1.001,  9.543, 4,  -0.053,  0.792, -0.477
1174439.37633, 3,  -3.021, -0.910,  9.400, 4,  -0.064,  0.865, -0.398
1174439.38619, 3,  -3.112, -0.737,  9.275, 4,  -0.095,  0.823, -0.316
1174439.39601, 3,  -3.218, -0.570,  9.706, 4,  -0.125,  0.715, -0.230
1174439.40594, 3,  -3.443, -0.474, 10.415, 4,  -0.115,  0.560, -0.165
1174439.41601, 3,  -3.050, -0.407, 10.716, 4,  -0.138,  0.150, -0.065
1174439.42593, 3,  -2.428, -0.579, 11.032, 4,  -0.076, -0.029,  0.064
1174439.43585, 3,  -1.815, -0.431, 11.162, 4,   0.038, -0.075,  0.172
1174439.44579, 3,  -1.499, -0.187, 10.908, 4,   0.158, -0.119,  0.226
1174439.45573, 3,  -1.403,  0.043, 10.520, 4,   0.259, -0.124,  0.246
1174439.46569, 3,  -1.259,  0.311, 10.333, 4,   0.316, -0.127,  0.266
1174439.47555, 3,  -1.030,  0.474, 10.501, 4,   0.321, -0.129,  0.288
1174439.48560, 3,  -0.819,  0.426, 10.597, 4,   0.314, -0.135,  0.287
